73.87126001;69.61624545;147.5593772;137.4825708;5.284742314;100.0618684;24.07990829;89.09853662;24.04143472;162.3740618;116.3033936;96.72728651;101.6393176;119.3481005;72.99840388;127.3654458;46.90258973;45.81508037;128.5015928;52.21673034;96.28597108;93.57318543;113.6873928;31.09064267;87.57728291;26.18096903;128.0425205;171.8769264;113.5495753;79.5734599;32.84110383;95.99452798;30.69978929;17.58686917;37.31578319;33.61444737;66.93274533;135.5878909;47.68835989;76.23955425;65.87878932;98.91222465;140.3333717;52.74532997;37.55351994;75.55019235;123.1300781;56.9728619;108.4728495;134.0078278;76.00451896;-0.27989874;59.84678987;34.27387899;51.44423211;92.35693341;91.08387873;58.25526377;98.49984882;96.82477365;78.80916588;32.96414614;135.330052;274.1118324;139.6558581;55.28975379;88.08375248;42.83873969;89.55646483;109.1174572;31.8800643;61.09005813;96.44312141;100.2598586;206.7684523;96.97662271;35.91444876;126.7389193;143.5517616;155.5487534;72.35313577;69.85387321;114.8019746;8.739812377;107.7276739;145.3240431;81.80334322;68.73654411;46.43921026;50.22845539;61.03678478;29.36953062;170.8821638;13.57106659;68.25594415;76.97048591;74.64199709;86.93964141;86.39618759;118.564976;82.94234104;79.18063851;48.16220101;87.01351889;56.61720653;41.47511684;62.68251578;77.86529475;80.33843421;24.12135781;43.31727764;102.9671548;255.2304421;73.91910419;86.8880294;82.58846497;176.317395;80.3877404;126.7370089;63.10070964;85.37858841;47.2735956;79.42726508;191.6241637;33.74299377;88.2797557;243.2376445;135.1110661;230.3336121;42.59496546;54.97171047;50.1273151;103.2670999;102.0512294;89.2202806;91.29852767;120.5348699;53.28132984;68.56788407;103.4310658;115.5739359;74.51784654;124.8364286;41.6046322;104.3860017;53.50270371;107.4238245;85.5592709;155.0425362;92.75102257;111.0186377;166.4480899;104.7770611;98.36514292;213.8574284;116.3173814;108.0744875;60.14705297;171.2847595;173.9756393;50.47401559
79.35749301;74.07427813;154.0812372;140.5749768;6.361297419;104.3153887;27.95310142;92.95226167;30.03143284;168.1059366;119.2130488;100.8620754;102.0962083;123.0170444;73.80713447;129.968508;46.90215735;47.68020447;130.0679062;52.68060686;99.5825574;93.65023653;115.1460652;32.7207473;98.78784893;29.59636502;130.9329309;174.7553386;116.7062925;82.81406571;36.05257038;101.2418121;34.07081527;17.73005817;41.26460011;33.22496522;66.52841588;139.1870183;51.34066754;80.8322154;67.77951493;106.0036128;140.9106428;54.69781359;39.42578563;78.57883173;126.3837312;61.48245311;109.0393611;135.7014813;78.86375383;-0.268858197;65.38662744;34.68547748;55.11273296;95.84664277;92.83154129;63.31923228;101.7135039;104.8095203;81.86569722;34.19413746;138.5363896;287.4872193;144.2868005;58.16478963;93.72176019;46.63846454;96.24631763;111.4222616;33.3759132;60.21416997;99.83252413;102.2507196;212.3614567;104.4942178;38.17389835;130.7812265;144.5062423;157.7060552;76.78286478;71.24188788;118.1901983;12.2738181;108.9031042;149.0439981;88.30079394;70.30535714;47.09679752;54.51393612;65.12156797;30.14428075;176.1459345;15.12549838;72.65783645;87.78544867;76.81693414;88.09881528;90.45399529;127.3467015;83.62716091;83.26748435;52.16339445;87.60836372;57.63885587;41.46663834;71.4127196;75.61874601;79.84056508;23.94296681;49.43513809;107.2762468;258.5255335;78.73529608;86.17850231;84.20579559;180.742905;83.53439722;129.5805587;66.51987872;89.20770775;46.73255275;85.59332414;195.7301452;39.65699618;92.0120942;248.6471375;137.0575564;247.8874021;42.64276441;58.28931086;53.84797913;105.9753476;104.281662;93.20585732;98.39379585;123.8274971;56.79673758;70.79169189;106.3318016;126.9779356;78.52703336;128.5672138;43.02119502;105.2679665;54.93714887;110.5847995;87.25275378;155.709708;94.76193747;110.7642202;167.0812217;107.6658294;103.6101034;218.8647508;118.2917712;109.3770964;56.18556808;175.0289961;174.9386859;53.78517301
86.72294037;80.10410133;162.6274567;144.6805229;6.663223673;110.1303964;32.99075814;98.22401867;40.61575672;175.2170217;123.4142943;105.8446111;103.4895426;127.2506807;74.79667675;133.0398331;47.06347965;50.56242073;132.3603739;53.17997929;103.9992238;93.91431703;117.1423475;34.88934134;112.5149845;34.70399129;134.7955569;178.6041758;121.6217367;87.90608318;40.61184763;107.583308;38.75667577;18.14240754;46.30148669;33.62446748;66.07644497;144.0237598;56.19641357;88.26449174;71.37474914;115.2014321;141.6158534;57.06785593;42.41648242;82.90949817;131.1026175;67.68757411;109.8176284;137.9698375;82.46497704;-0.208019999;72.72034511;35.44379211;60.45557034;100.4450584;95.23716638;70.45829688;105.6247411;120.8930954;85.13772935;35.59320507;142.1927845;301.4418758;151.1479019;62.17780787;112.3196273;51.40907821;107.2190238;114.295306;35.43944144;59.57130016;104.4920741;105.1104168;219.9447117;112.6457241;41.2207602;135.7542512;145.718427;159.4743793;82.57235826;73.0064732;123.1429506;18.65208126;110.4142714;153.7785103;98.35531566;72.54094136;48.34838843;60.25578154;70.52799869;30.77299744;184.0542024;16.99851561;78.38667213;101.3480888;79.69932164;89.74278947;95.78780194;138.7770315;84.59812964;88.96224737;57.86460465;88.58656008;58.8939387;41.46958621;80.59159018;73.72621834;79.99227401;23.24085499;57.65789189;113.4922083;263.5650281;84.99996892;86.11314787;87.05959286;186.3220047;87.38948288;133.7216412;70.66045993;93.85275847;46.98052047;93.15035769;200.5922157;48.37757319;96.29515819;255.8949653;139.8449263;265.1954245;43.1095929;62.79418291;58.24323801;109.3697376;106.919134;98.23702525;107.3479311;127.4068254;60.87936427;73.48027859;110.5604609;140.3046723;83.86642207;133.2527684;45.15794201;107.9269782;56.9531591;114.7307698;89.46779834;156.8777075;97.57731421;110.9467546;167.9143367;111.3233033;109.9576309;227.2972549;121.9936511;111.3533539;53.51809617;182.1565268;175.7887355;60.12823285
96.63088739;87.96486947;173.6420092;149.9170441;10.33049615;118.0158219;38.37911361;105.121024;53.13877456;184.0793793;129.5092696;112.1213783;105.2582891;132.4045134;75.90482427;136.7561159;47.43855331;54.79938197;135.7754856;53.86341007;110.1089502;93.8850316;119.7654382;37.62233432;128.3511836;41.49423117;139.7217734;183.1622196;128.6472416;95.06307072;46.89203337;114.7396681;45.25156102;19.04884975;52.33338561;34.71132315;65.53162367;149.7787158;62.48212635;97.12282549;77.32752112;126.2981965;142.7016642;59.821514;45.33244616;88.12597218;137.4657577;76.42016102;110.224172;141.2900197;86.55755022;-0.198055157;82.34447322;36.50246391;67.5678678;106.7395143;97.99472627;79.95452898;110.2174239;135.1077603;88.82031125;37.3104595;146.3439502;315.4863823;161.0537696;67.80647518;135.9516849;57.38342489;123.6650162;117.7149641;38.2066685;59.23947263;110.3372062;109.1470187;229.8059966;121.4920024;45.08776525;141.6702415;147.1868266;160.7137209;89.89110397;75.22601667;129.8586188;23.30804734;112.3829254;159.2343065;113.4485745;75.40025055;50.05847018;67.4109587;77.09668123;32.57490747;193.8664307;19.03260247;85.31817331;118.4177833;83.21322434;91.74269425;102.3078132;153.2543542;86.04321451;96.238376;65.68492138;90.4815098;60.42456069;41.55261551;95.27669779;72.44936659;81.55646366;22.37660042;67.93787659;121.7638328;269.7461567;93.20424781;86.94279306;91.08258826;193.4375511;92.30612907;139.4155726;75.77165546;99.38701565;47.94582988;102.2771476;206.0014168;59.65220783;101.2983817;265.0846282;143.5632941;282.2220293;44.25786895;68.91331232;62.97737264;113.7616959;109.5027807;104.1817817;118.7060515;131.0845572;66.07421637;76.55748734;116.4540629;155.6081055;89.12807971;139.0797051;48.34592505;112.3673096;59.72364743;119.7213434;92.57273223;158.2745125;101.2184806;111.6989282;169.1900806;115.6149863;117.2023323;239.1853508;126.4091524;113.8043012;52.21602824;193.1584941;176.405824;69.6114029
109.8106956;98.48912473;187.4399948;156.7504654;15.99523194;127.5867105;43.05526169;113.6667192;64.59305815;195.0143454;137.8172332;120.0656815;106.9645932;138.3076263;77.27143222;141.3191264;48.13234395;60.84658997;140.5717627;54.50793876;118.6630802;93.65775656;123.0335502;40.66787887;145.4748741;50.09654827;146.2503008;188.3744168;137.506807;104.1551935;55.44198407;122.5821424;54.00195417;20.78502735;60.14909072;36.45311404;64.72571966;156.0068138;70.43234219;106.6184527;86.48562987;138.762764;143.9125303;63.23140248;48.58241377;94.56080187;145.6811292;88.53713871;110.6455507;145.9532376;91.37511664;-0.214475691;94.63132599;37.85754727;76.50848994;114.9880761;101.0089602;91.1955733;115.6497195;141.3309718;93.16376863;39.60414351;151.0363378;329.1188847;174.2877587;75.58234071;153.5900726;65.21987103;144.5197408;121.6509536;41.76616945;59.53779882;117.5850311;114.5896128;242.9471668;130.7563223;50.14584588;148.8628765;148.8820113;161.9710586;99.06416999;78.13112368;138.4900828;27.27260833;114.9325988;164.7144407;135.3222271;79.21828481;52.40203879;76.22549236;84.7793613;35.79011655;205.4131475;21.38639973;93.57584448;138.5408995;87.38532279;94.39655808;109.9520091;171.1851845;88.01508569;105.3888541;75.7112628;93.64014673;62.44452635;41.73292467;113.3929309;71.92824247;84.94539655;22.56717363;80.93948339;131.8923874;276.462058;103.3786894;89.03784015;96.22790836;202.2503509;98.34264433;147.2532322;81.91681954;106.0052663;50.04616126;112.151565;212.2711949;74.24299368;107.0165321;276.1318946;148.2516703;299.2398194;46.33874232;76.97709865;68.15772579;119.2287674;112.5063639;110.9879327;132.7997409;134.5191776;72.94535445;79.79255673;124.1395266;173.2238992;93.87570452;146.1541982;52.37576221;118.2529223;63.54731933;125.6828785;96.80610249;160.1202349;105.4963909;113.1922588;171.0486111;120.5758112;125.4878853;253.8119113;131.5027639;116.6856353;52.33029409;208.4657772;176.7320944;82.25275241
126.740324;112.8873548;204.0705287;165.4971259;22.18935088;138.6931119;46.9487882;123.9378149;76.83401027;208.2193673;148.165386;129.0087962;110.6760773;144.8081513;78.93191382;147.0311981;49.39053313;69.25784933;147.4436068;55.12760057;130.2015779;93.24237698;127.0677844;44.12322359;162.8824644;60.84943807;154.8651569;194.2150418;147.5912681;115.1880968;66.65878455;131.4561064;65.15667951;23.49330774;69.03054042;39.08340981;63.6072035;162.7320508;80.2243854;115.9969122;98.63976032;151.5709147;145.3935974;67.06357913;51.7252088;101.844215;155.2680083;104.95624;111.174401;151.8683146;97.23227069;-0.237736233;109.9904761;39.46256208;87.46454337;125.1347421;105.2078442;104.0194662;122.0915494;141.9253502;98.86875591;42.78715355;156.888147;342.0750926;190.6655192;86.20280698;163.5192556;75.73122079;167.9937584;125.818297;46.31650993;61.0114615;126.6761006;121.493566;259.9001052;139.7570429;56.56895922;157.685426;150.7238151;164.1086961;110.4882103;81.52715002;148.9138824;30.88848554;118.0426098;170.5587902;163.8932073;84.1013926;55.23883424;87.43820708;93.49006022;39.03249386;218.9418113;24.21431555;103.456614;160.6222575;92.4615937;97.72213315;118.4109163;192.9132209;90.50098874;116.5796341;88.48238688;98.35794642;65.39869125;41.9897647;134.4099972;72.14698401;90.09534764;23.36658064;96.76845295;143.9221281;283.2831626;115.7387474;92.30520771;102.1643415;212.7901122;105.5146017;158.0424172;89.24863092;113.8365241;53.30067663;122.3285228;220.3007735;90.97966197;113.4061255;288.6961852;154.271468;316.3192633;49.40683999;86.86828193;73.92539601;125.8967806;116.3916999;118.7374435;149.5001438;137.9180735;82.1993687;82.93359015;133.6483661;193.5783716;99.52119397;154.5796076;57.88523408;125.7972267;68.63023783;132.7535099;102.3677629;162.482459;110.0869933;115.3765143;173.4722616;126.4685337;134.7036093;270.8027603;137.6458086;120.0896826;53.96429852;227.9314506;176.5386275;98.80304261
147.5141721;132.0544646;223.7396594;176.0166523;30.4378535;150.9630154;52.11300226;136.539454;92.1906063;223.422046;159.7347084;138.422429;114.6771038;151.7166933;80.85265096;154.2046137;51.31184668;80.22699316;157.148825;55.62149481;144.7876083;92.68601804;132.2739859;47.64314949;179.482558;73.65775118;166.5663525;200.6752969;158.4229644;127.8276558;80.68143475;141.3696445;78.94192953;27.36774655;79.18958452;42.78563762;62.21059347;170.2148031;92.05394336;125.7248054;111.7668908;164.19334;147.1760292;71.15935977;56.13902831;110.2949242;165.9421567;125.8472459;112.3877088;158.6128927;104.5191548;-0.213418058;128.9876084;41.44886863;100.8395135;136.8893593;110.9949042;118.4670676;129.837026;146.2114045;106.5385839;47.02302206;164.4986968;354.8380987;209.7782963;100.3197111;172.5462734;89.58650591;192.8897763;130.6199647;51.878517;64.37876894;138.1056159;129.7601365;280.9479627;148.2577688;64.37410955;168.4525326;152.629309;167.3925729;124.9857223;85.51211449;160.9060423;34.68929792;121.3345925;177.8173914;196.9371737;90.5868216;58.47775637;101.3568337;103.3763414;43.27845274;234.86168;28.01253168;115.6773924;183.5539023;98.82764647;101.5836106;128.027791;217.5576323;93.58394703;129.9781834;104.062569;104.8901279;69.67067267;42.41876157;155.0310652;72.98267726;96.79251902;25.73708836;114.9719528;157.3500765;289.8504185;130.6133347;96.88003199;108.7133399;224.8497623;113.689759;172.0930496;97.63291169;122.7679877;58.02093195;132.6120866;230.3705827;111.5100403;120.4961048;302.5668004;161.7272596;333.9932066;53.68409328;98.89682525;80.45686228;133.7928187;121.4105776;127.2550652;167.6481489;141.1420087;92.67643738;85.82704791;144.7793921;216.0542698;108.6635453;164.3313579;64.97656861;135.0564092;75.26334016;141.2311114;108.7325974;164.9210224;114.6912489;118.1686246;176.2263211;133.9015203;144.7518376;289.3734098;145.835118;124.1901072;57.22483026;251.3597422;175.9800386;119.8122178
171.8184369;155.6950646;246.2653097;188.6728983;40.96323538;164.6820956;61.18339034;151.7940975;110.4297836;240.2494318;171.9012168;147.771326;119.1437863;159.0814431;83.62424281;162.9259895;54.01699482;93.76816385;170.1060169;56.15268727;161.8622208;91.87590293;138.6455388;51.0612328;194.9771291;88.45812783;180.8013399;207.964777;169.5349649;141.3779911;96.86393553;152.2391025;95.45480227;32.89153371;90.59948279;47.45598596;60.80132603;178.3990443;105.7868592;137.1384308;128.5900011;176.5142571;149.3796116;75.36348172;61.30621509;119.8511622;177.6485039;151.8764125;114.79015;165.5297768;113.4110901;-0.203121572;152.004057;43.9522521;116.3721789;150.1023509;118.3728961;134.3775468;139.3518262;162.5803005;116.7927751;52.72875455;174.3304089;368.0596705;231.2334126;118.4992434;192.0149275;108.6180954;218.2868779;135.6317446;58.40067304;70.08940023;151.8464888;138.9001932;305.1737687;156.7008479;73.31724149;181.3776183;154.9536405;171.6331824;143.4099088;90.17843536;173.9826322;38.93886437;124.5301167;186.6633311;232.1229502;98.73068882;61.85368049;118.5547086;114.5364407;46.39819305;253.2379772;32.88312023;130.6990322;206.5106461;106.8652896;105.7698977;139.5377879;243.083044;97.26588054;145.6142941;121.4361565;113.6487245;75.40391332;43.16040834;173.7310009;74.35622096;105.1502478;28.45431042;135.7604789;172.0129693;296.7713276;147.8410345;102.5146325;116.0625945;238.4437531;122.988445;188.7421206;107.495936;132.565002;64.13553903;142.9281785;242.2577911;133.7980279;128.3575891;318.1045575;170.4962609;352.6011825;59.29294122;114.3401862;87.98790807;142.8865063;127.2718771;136.4670331;186.2419156;144.5384504;106.5252697;88.66799043;156.8410416;239.8878083;123.7162501;174.9615335;73.84951952;145.8782506;84.07676667;151.0655226;116.1911967;166.9812874;119.0372777;121.6158483;179.1484711;142.8167345;155.6730521;308.9034668;157.3276378;129.4413998;62.00637708;278.8410394;175.5696463;145.69983
198.9710084;183.3136366;270.6805008;203.6446274;52.50063747;179.8986351;71.50460709;169.3973964;130.621976;258.4783958;184.7433069;157.2611214;124.1532689;167.3555418;87.58446937;173.1402823;57.43233986;109.932539;185.8352136;56.7499129;180.365004;91.11538772;145.8564119;54.41170363;208.9224626;105.0515525;197.6070378;216.123438;180.8071127;155.240917;114.5834857;164.1998498;114.2662854;40.27219029;103.7802219;53.00146084;59.72875098;186.8564881;121.2835188;150.8791737;152.841519;188.3842974;152.0931749;80.13791119;66.15775749;130.5155863;190.3688638;181.7743437;118.2291336;172.153787;123.0385127;-0.328514422;179.2717819;47.31319484;133.4814359;164.0777401;127.1704563;151.2278827;150.5138309;189.4002054;130.4171517;60.03933562;186.3582253;382.7287986;253.7722124;140.808899;233.1253397;134.2134017;244.3477335;140.7629453;65.94990474;77.72837613;167.7234548;148.7014662;332.5862001;165.0637369;83.37712459;196.2485772;157.7486794;176.0389587;166.5641043;95.5263385;187.3957044;42.86980016;127.8089241;196.7978895;273.2092346;108.9716745;65.39729881;138.9734576;126.9464122;50.04221327;273.1016549;38.98951952;148.9668378;229.3186251;116.6198637;111.079689;153.0230641;268.6199218;101.5615489;162.6437102;139.424192;124.6012447;82.61910621;44.02758076;190.5930832;76.14956707;115.6732859;31.32077581;158.7885156;187.7475166;305.4123532;167.7803358;109.0264628;124.5538649;253.3673466;133.1416664;206.5805973;118.7173275;143.2021689;72.11174425;153.4677194;255.6092277;158.1658413;137.1155528;335.9042297;180.4412536;371.2955884;66.61364539;133.1911235;96.88795208;153.1106992;133.4481147;146.7474609;204.8243896;148.3319699;124.2791108;91.79601315;169.4301242;264.8214448;145.371982;185.9256681;85.21323966;157.6068376;95.64292195;162.145004;124.6240523;168.4005016;122.7700763;125.6090418;182.3243534;152.4573928;167.2759107;328.8752053;172.9916785;136.2549928;67.91022623;310.3573029;175.5011263;177.2759051
227.974808;211.7889421;295.9105487;220.4526777;64.56343806;196.6031645;82.3247179;188.6971249;152.7144706;277.4948888;198.2663961;166.8630467;130.2955992;176.8788129;93.01342897;184.8694948;61.43453047;128.8595809;202.8711694;57.48989043;199.541469;90.44508658;153.4879601;57.52815878;221.3552928;123.1412593;216.2178733;225.2039685;192.6046185;169.5621772;133.5570454;177.2089103;134.9678648;49.27575771;118.2293024;59.53723109;59.21701584;195.0272966;139.1615234;166.5507752;178.8111755;199.7430398;155.3758874;85.74019548;71.17350789;141.7087134;204.230169;212.987158;122.5601773;178.7786982;133.5196206;-0.242302817;209.9995702;51.72176908;152.2300133;178.8969833;136.9391693;168.8288727;162.739065;216.5953425;148.5027926;68.88559277;199.790237;399.5530834;276.2451417;166.6781826;288.0019402;162.1558289;271.7334248;145.9402583;74.30124812;87.14750608;185.3496587;159.235776;362.7064754;173.7691667;94.38921326;212.9664054;160.9776038;180.2066258;194.7239691;101.4917491;200.9025854;45.59734779;131.4450511;207.5726711;317.2980154;121.7870868;69.00211489;161.5055887;140.5518487;55.54250033;293.7510558;46.24629028;170.4646323;252.5873371;128.1840146;117.9920108;167.3960568;293.4077568;106.1386846;180.3711117;157.7403504;137.9816894;91.20927833;44.98424887;206.8813342;78.37782002;128.4437547;34.15903454;182.736929;204.2754039;315.564133;190.1017071;116.1246238;134.5232601;269.516028;144.2157479;224.1790035;131.6199896;154.2714862;82.21202366;163.2273175;269.5608231;181.6470843;147.1233192;356.0843753;191.3848001;389.1639153;75.47101691;153.2192442;108.4733686;164.5150076;140.177337;158.7970879;224.0618264;152.9066287;144.5395074;94.58362076;182.0782509;290.393594;170.6542479;197.0701279;99.85464961;169.7146814;110.3578072;174.491622;134.1758593;169.4785695;125.9194436;129.8736747;185.9485213;162.3892165;179.3623004;348.9391921;193.489978;144.7817544;74.43300864;345.0897438;176.0046669;212.1302375
