id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
10,116.3033936,119.2130488,123.4142943,129.5092696,137.8172332,148.165386,159.7347084,171.9012168,184.7433069,198.2663961,212.2588532,225.9711555,238.7676482,250.8460872,263.478297,278.1876349,296.5581764,318.7826221,341.2164508,360.9615155,375.1445896,382.4361786,392.7574714,411.7838145,434.1622482,455.3103822,470.1246206,476.4247896,475.2831755,468.5788125,459.373711,451.4153698,446.4482362,444.9501717,447.2762631,452.6416509,459.4245101,466.307978,473.3572463,480.824307,488.8863909,497.8014384,507.58458,517.560507,526.3432568,534.1310809,541.4890975,548.2655803,555.1199124,562.0002312,569.450159,579.1680323,592.5068796,608.9868751,627.5033518,646.3163933,664.4122877,683.2562584,703.4610563,724.3321511,744.388141,763.8535731,783.2410163,802.0768155,820.5420423,839.6899683,859.9999307,880.9735815,902.5461241,924.3721553,946.7239167,969.6925889,992.8519759,1015.161624,1035.650932,1053.612723,1069.506876,1083.23361,1095.124485,1104.688224,1112.04804,1115.632082,1114.336066,1107.788526,1095.556568,1077.982529,1054.269874,1022.369101,981.267754,931.0403126,871.4378228,800.6170777,718.3392267,621.3555093,511.642105,401.2326443,287.4959915,184.2352786,105.636704,47.23811919,12.09657459
11,96.72728651,100.8620754,105.8446111,112.1213783,120.0656815,129.0087962,138.422429,147.771326,157.2611214,166.8630467,175.6986621,184.125029,194.0367243,206.8902986,222.7800558,240.1474451,257.4833764,275.5025335,295.0421481,315.1965048,338.7509506,358.9914762,376.7068593,393.9239367,409.6254479,422.4206044,431.5344508,437.2674308,440.2971956,440.2233297,437.0522721,431.3361451,423.7702686,415.0499649,405.70596,396.8775185,388.9946906,381.9983816,375.1493134,368.5695763,362.8205495,358.4584681,355.9130098,354.7614149,354.4694268,354.1705723,352.9049386,350.7598679,348.6211153,346.3638571,343.9519665,341.6062876,338.9593338,336.8637088,335.2655096,334.0943246,333.4832125,332.6611034,332.2900569,334.8167554,340.8609249,348.8376172,357.7574138,368.5480251,383.7237679,405.0779106,432.1109698,461.9387238,491.6142163,521.5656082,554.0680767,590.4782621,628.9040767,664.728591,696.7466165,727.1377078,753.9134448,779.2381037,800.4184899,816.5748701,827.9356921,835.1683051,838.3631324,837.5779225,832.8094067,823.9235006,810.7260902,793.1145178,770.8429965,742.9304328,708.1322705,665.1392072,613.4301393,550.9306705,478.3042116,400.7928121,323.2299538,237.2527112,154.2926498,75.1438673,31.39479714
12,101.6393176,102.0962083,103.4895426,105.2582891,106.9645932,110.6760773,114.6771038,119.1437863,124.1532689,130.2955992,138.3713471,147.7968744,158.6976885,171.4798529,183.7147555,197.163387,215.4124306,239.0155914,265.0203948,290.8604655,314.441113,336.494749,355.6836177,373.3316044,390.0624204,405.0375631,417.2394559,425.6685577,429.7550512,429.6120043,426.3361923,421.8083959,417.627442,414.4501096,411.4345127,409.515616,410.8074247,415.1446296,423.4297906,435.0133324,446.0516134,454.5944956,462.1591131,469.9529927,480.2674089,494.102798,510.3946962,527.9093278,546.0789615,564.6736353,583.5448152,602.4370334,620.7348806,638.4862659,656.5936925,675.6296016,696.0392825,718.048626,740.4177108,762.6136065,783.9583454,803.6562896,821.3166289,836.7045254,850.3998457,862.8933349,874.403869,885.4670569,896.2059163,906.403315,915.4729409,923.2766252,930.0535269,935.7372576,940.1517784,942.8180007,943.7437805,943.020251,940.2733964,934.8971548,926.2134976,913.428692,895.7354603,872.3778678,842.6050455,805.4154268,760.0808912,707.544107,650.0419345,589.3467452,525.9140757,461.9548566,399.41177,338.5793965,278.3652435,219.4965323,169.9769321,119.8469756,61.47456868,17.12806643,-9.708261939
13,119.3481005,123.0170444,127.2506807,132.4045134,138.3076263,144.8081513,151.7166933,159.0814431,167.3555418,176.8788129,188.003103,201.1746462,216.9660906,236.2288756,258.4687685,282.9846225,309.5176554,335.2115482,358.6778108,380.0880965,401.645878,422.4411346,440.9550852,456.4857573,468.2030123,475.9576403,480.0282011,480.2582095,477.2174403,472.3397308,466.1985305,459.7947155,454.4538688,451.7048356,450.4665509,450.2493241,451.4632111,453.7584748,457.7828787,463.7574283,471.5996014,480.3525395,489.2202277,497.7983349,505.5727985,511.3457542,515.9962699,520.8515157,528.3890752,540.1362558,554.7474993,571.3827061,588.298362,606.6203813,626.9622479,648.1562106,668.9091172,688.2422585,705.4374889,719.7727232,731.1617799,740.696261,749.7345651,759.0777203,769.4891216,781.1457186,792.8254899,804.4177932,817.0222341,831.1695871,845.2789642,858.0179479,869.5819643,880.257554,889.2017683,896.0884982,900.5989322,903.2221705,904.4707116,904.380614,902.2447041,897.2787668,889.0287678,877.0659614,861.3463376,841.3078203,816.4681597,785.6423668,746.9510305,699.347544,645.3096807,583.8698697,511.8854531,429.2047277,338.9995321,247.0271869,170.1880988,107.8284224,59.1276472,0.593778832,-27.5089373
14,72.99840388,73.80713447,74.79667675,75.90482427,77.27143222,78.93191382,80.85265096,83.62424281,87.58446937,93.01342897,99.73679491,108.005818,117.9769249,128.9333087,140.3467482,152.9444253,166.9716481,181.9925336,197.1303996,211.7311665,226.4887516,242.4648728,259.8214896,278.1961649,294.1184906,308.0043627,320.9917749,333.3603375,345.2343983,355.280087,362.7878451,367.9902874,371.6753415,373.477145,373.8892289,373.6006206,371.7706921,367.1425992,360.6522211,353.7059113,347.0509667,341.0845499,337.2843675,336.6626922,338.9952862,344.3433026,352.2863262,360.9247402,369.0954851,377.885613,387.8895001,398.0455831,407.2669141,415.5916144,424.3290324,433.9408536,443.4604582,452.1460949,460.8012187,471.7717272,486.1924837,502.2038568,519.4957727,539.6154892,562.8565447,587.7099892,612.6733696,636.866879,660.4353091,684.035656,708.0236772,732.2749706,756.8495325,781.5396266,805.7276613,828.7802761,851.19749,873.4702409,894.9846897,915.2064462,933.8114784,950.2213616,964.4037356,976.6116173,985.451406,989.7666103,988.6954208,981.8756657,967.8123909,944.7132327,910.3047551,862.1161875,796.6130037,712.4490037,611.5358207,497.7254101,379.6442424,273.2353401,163.6443316,69.91693573,11.57023979
15,127.3654458,129.968508,133.0398331,136.7561159,141.3191264,147.0311981,154.2046137,162.9259895,173.1402823,184.8694948,197.870344,211.8525606,226.6957865,242.5845045,259.4833371,276.8926572,296.5718749,320.0156436,340.9034122,362.1191204,381.1967439,397.6985227,413.0595903,427.9593931,443.7179766,460.5356122,477.5145221,491.7485182,500.3574893,502.3826337,499.1603567,492.0116772,480.7406073,466.0333562,449.0018505,430.5594819,412.3041626,395.5488358,380.1224131,366.2801539,354.4935776,345.2851678,338.6019265,333.9401515,330.4242482,327.3338943,325.0821963,324.1649942,324.5210955,326.6653823,330.6720144,336.8306472,344.3685296,352.0355362,358.7015194,365.0898916,371.7155875,379.2309413,387.2056246,395.2687206,404.1473324,414.6554468,426.7374708,439.8756608,453.6304717,467.6642111,481.9217253,496.1965363,510.5979239,525.5893285,541.8587479,559.948303,577.3664371,594.6281368,611.057461,627.0583517,642.2690466,656.2285705,669.0024666,680.3823251,690.2350998,698.7875707,706.0558779,711.5676126,714.8110281,715.4373774,713.1366804,707.1504995,697.1794715,682.6360445,661.6740359,633.7542965,598.9910638,553.5709702,494.3066423,415.6435051,318.9411944,210.6284386,110.1010227,40.25560551,-0.8739229
16,46.90258973,46.90215735,47.06347965,47.43855331,48.13234395,49.39053313,51.31184668,54.01699482,57.43233986,61.43453047,66.14255126,71.91194748,78.72227453,86.39768649,94.72528192,103.8604578,114.0292648,125.6969321,139.585821,156.2058813,175.2375846,196.6859755,218.9670085,240.8748031,261.1707568,278.3636654,293.2258407,306.8406153,318.9062164,328.5879922,335.588262,340.6337869,344.2926288,346.8404692,350.3481922,353.7901984,358.7048173,365.2131479,372.3816779,379.7346564,387.8016173,397.0427911,407.4936694,420.6189197,435.2352562,450.2890791,465.3447528,479.9666299,494.1661027,508.0721093,522.1382048,535.8842384,548.383762,559.7168961,570.2116184,580.8718023,591.8417916,602.0040034,611.4918907,620.3680447,628.3353343,636.7643261,646.5322883,657.4590967,668.7252597,680.8121691,693.8174828,706.8700505,719.3908644,730.708239,739.7933036,746.7508105,752.005751,755.5622826,757.63776,758.6279692,759.3090672,758.472042,755.3269646,751.0626004,745.5840676,739.207947,731.3138951,721.5623044,709.279332,694.2509986,675.5468308,653.0222996,626.9787704,595.7893699,558.5704055,515.7960958,461.9282023,402.0138693,340.3346487,274.7993547,209.5751204,143.1255579,73.97781031,7.549731703,-22.42656527
17,45.81508037,47.68020447,50.56242073,54.79938197,60.84658997,69.25784933,80.22699316,93.76816385,109.932539,128.8595809,151.0599904,176.7186077,204.5200675,233.8301803,263.2292121,291.2464237,318.7038719,346.7447591,375.9909518,406.6349064,439.1404359,473.5970325,509.3208074,544.9281047,580.1599025,615.4073383,648.602809,676.5845886,702.7711873,721.0900694,732.1698844,738.0128173,736.9564571,728.4063701,713.9171848,695.5345399,674.9524441,653.8123642,633.9352659,617.0537958,605.15139,600.440561,603.2439008,611.6629073,622.8697415,634.9352546,647.287851,661.2720819,674.1560786,683.1822015,690.9419216,700.5414639,711.4172902,721.9171959,732.4874942,743.3276404,753.7336716,763.9429583,774.6813459,786.7236562,800.7213472,815.7582465,831.7208165,849.5030262,868.6030966,887.0025819,905.0388864,924.281506,946.1802955,970.8912069,997.1121989,1025.05844,1054.324552,1082.855436,1109.85772,1135.409693,1159.150325,1180.740123,1200.286148,1217.198745,1230.683149,1240.817332,1247.183918,1249.897262,1249.340559,1243.596938,1230.863459,1211.303907,1183.795408,1146.916181,1098.576707,1036.447008,958.2498284,858.1228735,733.3439198,582.3328789,410.3855472,249.8062296,128.7564056,33.18452571,-7.906826898
18,128.5015928,130.0679062,132.3603739,135.7754856,140.5717627,147.4436068,157.148825,170.1060169,185.8352136,202.8711694,220.3079267,238.0675581,255.4336379,272.0944548,288.4647236,305.1820256,322.8833022,341.9154559,363.0329095,386.3972941,415.3221369,449.0068967,484.6526661,518.1388661,542.8495979,557.7955062,565.4563008,563.7995929,554.630355,540.9665003,521.345618,495.309804,465.5893685,436.045876,407.3176009,381.5469944,361.614228,347.9830675,339.1596882,335.1412385,336.7098192,342.532035,349.8227789,356.1527771,360.7750945,364.1157924,365.7587248,365.5143048,365.251584,367.0071623,371.6989703,381.070101,399.8683068,427.3216195,458.6788321,485.8185143,503.7895664,518.2350022,531.2987791,542.8923983,556.2369414,573.230832,592.6067758,614.4005668,638.4142015,665.0931128,693.5530272,722.9764387,753.0847959,782.6777563,809.8808621,833.7588096,855.0402441,873.9702588,889.6964804,902.5397475,912.5221662,920.432014,926.5626835,930.2906771,932.6896811,933.6230959,931.3090225,926.2990506,918.4555043,908.2449976,894.3968957,875.2962363,848.7988593,814.5976239,772.434559,718.9248216,653.4047164,579.0982104,497.2365405,409.8300774,316.1993742,219.75643,120.1667274,38.97489265,3.10472617
19,52.21673034,52.68060686,53.17997929,53.86341007,54.50793876,55.12760057,55.62149481,56.15268727,56.7499129,57.48989043,58.46522412,59.86596692,61.73456267,63.70098314,65.78042565,68.1587963,71.1347226,75.28509895,79.72090036,85.34987855,93.77309991,105.7448054,120.9432266,139.6138118,161.4469349,184.5752064,204.9878489,223.6270278,239.5912412,253.3903502,266.5386534,279.1514641,290.042675,298.1944957,303.4329215,306.4891064,309.0366482,311.2031031,313.4655717,317.1239578,322.9960052,331.7305394,342.5169486,354.3694235,368.1600395,383.8920924,402.2766932,421.8409041,441.5767068,461.7404707,481.9284322,502.2221555,521.7474063,541.085495,560.4881635,578.5023001,595.1503478,610.9373554,625.3293753,640.0681033,655.1567856,670.9703134,684.9841493,697.8021023,710.1188127,721.4520842,732.3710428,744.7003408,758.811001,773.6423575,788.4730356,802.5848125,815.3877149,827.4054127,838.8679328,849.4733931,859.2752312,867.9426555,875.1237551,880.7339047,884.635022,886.584892,885.9397789,882.2750601,874.6219015,862.0723259,844.5050562,821.2449801,791.7013218,754.7113552,708.6069623,652.1466253,583.4790216,504.2265234,418.0389326,330.3421746,249.5758293,169.7165543,90.57982881,23.07433883,-11.31781898
20,96.28597108,99.5825574,103.9992238,110.1089502,118.6630802,130.2015779,144.7876083,161.8622208,180.365004,199.541469,219.3017744,239.731034,260.3919012,280.4930926,299.6731665,318.1446901,336.0403446,353.5940614,370.7145649,386.516759,399.9101325,409.4517281,414.7600811,417.1090506,418.0260567,419.877292,424.5862721,432.1490472,442.9220493,456.5292342,472.1260027,488.3806224,502.8233086,514.4684197,519.7188787,518.256676,511.6067097,495.7904994,483.6848832,484.9869548,486.4154927,476.1318077,456.5715072,435.6664634,416.5304695,399.2600797,383.8388543,372.5037088,367.7167285,368.2748249,370.5285379,372.7171258,376.1146863,381.8410055,389.6176046,398.998233,410.2472935,423.0499658,436.6114533,450.1697423,462.8077213,474.6843459,486.2814484,496.3023151,504.2218476,512.6557154,515.12017,515.3094438,526.6601789,543.1011278,557.0386175,568.7905142,585.8413327,605.2962144,625.4506584,644.9819286,661.3303294,676.6083794,691.44917,700.8814741,706.8984827,710.9770217,712.1641628,708.9232664,701.6128555,690.7361718,675.7085731,655.4661246,629.7183762,597.5596539,559.4647491,513.9363416,461.0767117,402.3519515,338.2388007,268.7710417,190.8361619,104.9168379,39.48494776,11.8920734,-8.117133848
21,93.57318543,93.65023653,93.91431703,93.8850316,93.65775656,93.24237698,92.68601804,91.87590293,91.11538772,90.44508658,90.39933409,91.42362378,93.72149903,97.46519651,102.8804159,109.6176636,117.6324008,127.1031961,138.2614164,150.9495591,165.7661256,183.1025642,203.7377985,228.6698223,258.4770221,292.0654657,329.1179599,368.884365,410.2557894,450.7445086,487.0884921,517.4746955,542.3572862,563.314727,584.2454086,599.4499468,612.4840723,623.535603,631.2670151,633.7876554,635.5831596,640.0427482,646.0488299,652.8312223,659.9593769,666.9334092,675.0342329,682.8996655,694.14409,704.4428359,709.2124085,715.1213146,721.491227,727.4134716,733.7000841,739.6885379,745.599588,751.8038579,758.0111125,764.6124132,772.5287771,781.4940329,790.6852971,799.8935684,808.8128904,816.7723615,824.4717826,833.0341326,842.4733035,852.0861059,861.9699811,874.6936742,889.7146435,905.5395707,920.768871,935.0132659,948.9218072,961.776222,973.3222896,983.4614354,991.6865301,997.7515857,1000.95028,1000.222028,994.1683049,981.7530557,962.3693647,935.5206393,899.9738115,853.6760404,795.763465,726.1690341,647.0052714,558.3739125,462.3921287,364.0991472,266.5377348,165.6228165,60.51525447,-19.08100721,-36.26995293
